Date,N225,Date,NYA,Date,IXIC,Date,GSPTSE,Date,HSI
2008-12-08,8329.049805,2008-11-26,5547.379883,2008-11-26,1532.099976,2008-11-27,8753.799805,2008-12-04,13509.78027
2008-12-09,8395.870117,2008-11-28,5599.299805,2008-11-28,1535.569946,2008-11-28,9270.599609,2008-12-05,13846.08984
2008-12-10,8660.240234,2008-12-01,5092.660156,2008-12-01,1398.069946,2008-12-01,8406.200195,2008-12-08,15044.87012
2008-12-11,8720.549805,2008-12-02,5308.950195,2008-12-02,1449.800049,2008-12-02,8327.799805,2008-12-09,14753.21973
2008-12-12,8235.870117,2008-12-03,5405.549805,2008-12-03,1492.380005,2008-12-03,8297,2008-12-10,15577.74023
2008-12-15,8664.660156,2008-12-04,5232.259766,2008-12-04,1445.560059,2008-12-04,8057.799805,2008-12-11,15613.90039
2008-12-16,8568.019531,2008-12-05,5401.25,2008-12-05,1509.310059,2008-12-05,8117,2008-12-12,14758.38965
2008-12-17,8612.519531,2008-12-08,5639.680176,2008-12-08,1571.73999,2008-12-08,8567.099609,2008-12-15,15046.9502
2008-12-18,8667.230469,2008-12-09,5522.459961,2008-12-09,1547.339966,2008-12-09,8397.599609,2008-12-16,15130.20996
2008-12-19,8588.519531,2008-12-10,5631.069824,2008-12-10,1565.47998,2008-12-10,8634,2008-12-17,15460.51953
2008-12-22,8723.780273,2008-12-11,5504.72998,2008-12-11,1507.880005,2008-12-11,8391.900391,2008-12-18,15497.80957
2008-12-24,8517.099609,2008-12-12,5543.959961,2008-12-12,1540.719971,2008-12-12,8515.5,2008-12-19,15127.50977
2008-12-25,8599.5,2008-12-15,5497.899902,2008-12-15,1508.339966,2008-12-15,8461.799805,2008-12-22,14622.38965
2008-12-26,8739.519531,2008-12-16,5804.970215,2008-12-16,1589.890015,2008-12-16,8724.099609,2008-12-23,14220.79004
2008-12-29,8747.169922,2008-12-17,5769.799805,2008-12-17,1579.310059,2008-12-17,8724.099609,2008-12-24,14184.13965
2008-12-30,null,2008-12-18,5617.759766,2008-12-18,1552.369995,2008-12-18,8425.400391,2008-12-29,14328.48047
2009-01-05,9043.120117,2008-12-19,5616.120117,2008-12-19,1564.319946,2008-12-19,8552,2008-12-30,14235.5
2009-01-06,9080.839844,2008-12-22,5520.819824,2008-12-22,1532.349976,2008-12-22,8249.5,2008-12-31,14387.48047
2009-01-07,9239.240234,2008-12-23,5468.279785,2008-12-23,1521.540039,2008-12-23,8311.900391,2009-01-02,15042.80957
2009-01-08,8876.419922,2008-12-24,5487.330078,2008-12-24,1524.900024,2008-12-24,8310.599609,2009-01-05,15563.30957
2009-01-09,8836.799805,2008-12-26,5538.189941,2008-12-26,1530.23999,2008-12-29,8637.299805,2009-01-06,15509.50977
2009-01-13,8413.910156,2008-12-29,5534.640137,2008-12-29,1510.319946,2008-12-30,8830.700195,2009-01-07,14987.45996
2009-01-14,8438.450195,2008-12-30,5670,2008-12-30,1550.699951,2008-12-31,8987.700195,2009-01-08,14415.91016
2009-01-15,8023.310059,2008-12-31,5757.049805,2008-12-31,1577.030029,2009-01-02,9234.099609,2009-01-09,14377.44043
2009-01-16,8230.150391,2009-01-02,5915.72998,2009-01-02,1632.209961,2009-01-05,9285.5,2009-01-12,13971
2009-01-19,8256.849609,2009-01-05,5908.430176,2009-01-05,1628.030029,2009-01-06,9472.099609,2009-01-13,13668.04981
2009-01-20,8065.790039,2009-01-06,5968.839844,2009-01-06,1652.380005,2009-01-07,9121.299805,2009-01-14,13704.61035
2009-01-21,7901.640137,2009-01-07,5799.049805,2009-01-07,1599.060059,2009-01-08,9221.599609,2009-01-15,13242.95996
2009-01-22,8051.740234,2009-01-08,5837.140137,2009-01-08,1617.01001,2009-01-09,9085.200195,2009-01-16,13255.50977
2009-01-23,7745.25,2009-01-09,5702.370117,2009-01-09,1571.589966,2009-01-12,8793.299805,2009-01-19,13339.99023
2009-01-26,7682.140137,2009-01-12,5551.029785,2009-01-12,1538.790039,2009-01-13,8961.599609,2009-01-20,12959.76953
2009-01-27,8061.069824,2009-01-13,5538.839844,2009-01-13,1546.459961,2009-01-14,8688.400391,2009-01-21,12583.62988
2009-01-28,8106.290039,2009-01-14,5328.680176,2009-01-14,1489.640015,2009-01-15,8879.599609,2009-01-22,12657.99023
2009-01-29,8251.240234,2009-01-15,5347.75,2009-01-15,1511.839966,2009-01-16,8920.400391,2009-01-23,12578.59961
2009-01-30,7994.049805,2009-01-16,5387.5,2009-01-16,1529.329956,2009-01-19,8841.5,2009-01-29,13154.42969
2009-02-02,7873.97998,2009-01-20,5058.060059,2009-01-20,1440.859985,2009-01-20,8504.900391,2009-01-30,13278.20996
2009-02-03,7825.509766,2009-01-21,5273.990234,2009-01-21,1507.069946,2009-01-21,8757.900391,2009-02-02,12861.49023
2009-02-04,8038.939941,2009-01-22,5171.680176,2009-01-22,1465.48999,2009-01-22,8486.599609,2009-02-03,12776.88965
2009-02-05,7949.649902,2009-01-23,5195.549805,2009-01-23,1477.290039,2009-01-23,8628,2009-02-04,13063.88965
2009-02-06,8076.620117,2009-01-26,5244.609863,2009-01-26,1489.459961,2009-01-26,8656.5,2009-02-05,13178.90039
2009-02-09,7969.029785,2009-01-27,5315.439941,2009-01-27,1504.900024,2009-01-27,8759.599609,2009-02-06,13655.04004
2009-02-10,7945.939941,2009-01-28,5501.459961,2009-01-28,1558.339966,2009-01-28,8906.200195,2009-02-09,13769.05957
2009-02-12,7705.359863,2009-01-29,5300.899902,2009-01-29,1507.839966,2009-01-29,8762.799805,2009-02-10,13880.63965
2009-02-13,7779.399902,2009-01-30,5195.790039,2009-01-30,1476.420044,2009-01-30,8694.900391,2009-02-11,13539.20996
2009-02-16,7750.169922,2009-02-02,5166.470215,2009-02-02,1494.430054,2009-02-02,8624.799805,2009-02-12,13228.29981
2009-02-17,7645.509766,2009-02-03,5268.02002,2009-02-03,1516.300049,2009-02-03,8628.599609,2009-02-13,13554.66992
2009-02-18,7534.439941,2009-02-04,5242.75,2009-02-04,1515.050049,2009-02-04,8693.099609,2009-02-16,13455.87988
2009-02-19,7557.649902,2009-02-05,5326.009766,2009-02-05,1546.23999,2009-02-05,8861,2009-02-17,12945.40039
2009-02-20,7416.379883,2009-02-06,5475.279785,2009-02-06,1591.709961,2009-02-06,9008,2009-02-18,13016
2009-02-23,7376.160156,2009-02-09,5479.879883,2009-02-09,1591.560059,2009-02-09,9047.299805,2009-02-19,13023.36035
2009-02-24,7268.560059,2009-02-10,5214.709961,2009-02-10,1524.72998,2009-02-10,8817.900391,2009-02-20,12699.16992
2009-02-25,7461.220215,2009-02-11,5252.680176,2009-02-11,1530.5,2009-02-11,8737.900391,2009-02-23,13175.09961
2009-02-26,7457.930176,2009-02-12,5256.450195,2009-02-12,1541.709961,2009-02-12,8778.799805,2009-02-24,12798.51953
2009-02-27,7568.419922,2009-02-13,5206.759766,2009-02-13,1534.359985,2009-02-13,8678.099609,2009-02-25,13005.08008
2009-03-02,7280.149902,2009-02-17,4939.109863,2009-02-17,1470.660034,2009-02-17,8378.700195,2009-02-26,12894.94043
2009-03-03,7229.720215,2009-02-18,4924.540039,2009-02-18,1467.969971,2009-02-18,8176,2009-02-27,12811.57031
2009-03-04,7290.959961,2009-02-19,4881.160156,2009-02-19,1442.819946,2009-02-19,8185.399902,2009-03-02,12317.45996
2009-03-05,7433.490234,2009-02-20,4804.509766,2009-02-20,1441.22998,2009-02-20,7950,2009-03-03,12033.87988
2009-03-06,7173.100098,2009-02-23,4633.779785,2009-02-23,1387.719971,2009-02-23,7647.700195,2009-03-04,12331.15039
2009-03-09,7086.029785,2009-02-24,4821.740234,2009-02-24,1441.829956,2009-02-24,7859.299805,2009-03-05,12211.24023
2009-03-10,7054.97998,2009-02-25,4753.169922,2009-02-25,1425.430054,2009-02-25,7932.299805,2009-03-06,11921.51953
2009-03-11,7376.120117,2009-02-26,4713.02002,2009-02-26,1391.469971,2009-02-26,8186.799805,2009-03-09,11344.58008
2009-03-12,7198.25,2009-02-27,4617.029785,2009-02-27,1377.839966,2009-02-27,8123,2009-03-10,11694.04981
2009-03-13,7569.279785,2009-03-02,4360.97998,2009-03-02,1322.849976,2009-03-02,7687.5,2009-03-11,11930.66016
2009-03-16,7704.149902,2009-03-03,4334.700195,2009-03-03,1321.01001,2009-03-03,7631.600098,2009-03-12,12001.53027
2009-03-17,7949.129883,2009-03-04,4464.890137,2009-03-04,1353.73999,2009-03-04,7814.799805,2009-03-13,12525.79981
2009-03-18,7972.169922,2009-03-05,4267.600098,2009-03-05,1299.589966,2009-03-05,7629.200195,2009-03-16,12976.70996
2009-03-19,7945.959961,2009-03-06,4284.490234,2009-03-06,1293.849976,2009-03-06,7591.5,2009-03-17,12878.08984
2009-03-23,8215.530273,2009-03-09,4226.310059,2009-03-09,1268.640015,2009-03-09,7566.899902,2009-03-18,13117.16992
2009-03-24,8488.299805,2009-03-10,4499.379883,2009-03-10,1358.280029,2009-03-10,7880.399902,2009-03-19,13130.91992
2009-03-25,8479.990234,2009-03-11,4505.379883,2009-03-11,1371.640015,2009-03-11,8011,2009-03-20,12833.50977
2009-03-26,8636.330078,2009-03-12,4684.990234,2009-03-12,1426.099976,2009-03-12,8282.299805,2009-03-23,13447.41992
2009-03-27,8626.969727,2009-03-13,4721,2009-03-13,1431.5,2009-03-13,8303.400391,2009-03-24,13910.33984
2009-03-30,8236.080078,2009-03-16,4728.910156,2009-03-16,1404.02002,2009-03-16,8386.700195,2009-03-25,13622.11035
2009-03-31,8109.529785,2009-03-17,4868.140137,2009-03-17,1462.109985,2009-03-17,8559.599609,2009-03-26,14108.98047
2009-04-01,8351.910156,2009-03-18,4975.299805,2009-03-18,1491.219971,2009-03-18,8629.099609,2009-03-27,14119.5
2009-04-02,8719.780273,2009-03-19,4937.220215,2009-03-19,1483.47998,2009-03-19,8690.5,2009-03-30,13456.33008
2009-04-03,8749.839844,2009-03-20,4832.129883,2009-03-20,1457.27002,2009-03-20,8506.400391,2009-03-31,13576.01953
2009-04-06,8857.929688,2009-03-23,5185.859863,2009-03-23,1555.77002,2009-03-23,8958.5,2009-04-01,13519.54004
2009-04-07,8832.849609,2009-03-24,5064.330078,2009-03-24,1516.52002,2009-03-24,8849.400391,2009-04-02,14521.96973
2009-04-08,8595.009766,2009-03-25,5127,2009-03-25,1528.949951,2009-03-25,8797.400391,2009-04-03,14545.69043
2009-04-09,8916.05957,2009-03-26,5230.529785,2009-03-26,1587,2009-03-26,8995.5,2009-04-06,14998.04004
2009-04-10,8964.110352,2009-03-27,5096.640137,2009-03-27,1545.199951,2009-03-27,8821.099609,2009-04-07,14928.96973
2009-04-13,8924.429688,2009-03-30,4899.049805,2009-03-30,1501.800049,2009-03-30,8596.200195,2009-04-08,14474.86035
2009-04-14,8842.679688,2009-03-31,4978.97998,2009-03-31,1528.589966,2009-03-31,8720.400391,2009-04-09,14901.41016
2009-04-15,8742.959961,2009-04-01,5085.759766,2009-04-01,1551.599976,2009-04-01,8941.799805,2009-04-14,15580.16016
2009-04-16,8755.259766,2009-04-02,5267.100098,2009-04-02,1602.630005,2009-04-02,9073.099609,2009-04-15,15669.62012
2009-04-17,8907.580078,2009-04-03,5318.75,2009-04-03,1621.869995,2009-04-03,9065.799805,2009-04-16,15582.99023
2009-04-20,8924.75,2009-04-06,5249.47998,2009-04-06,1606.709961,2009-04-06,9016.200195,2009-04-17,15601.26953
2009-04-21,8711.330078,2009-04-07,5120.669922,2009-04-07,1561.609985,2009-04-07,8824.799805,2009-04-20,15750.91016
2009-04-22,8727.299805,2009-04-08,5176.410156,2009-04-08,1590.660034,2009-04-08,8969.299805,2009-04-21,15285.88965
2009-04-23,8847.009766,2009-04-09,5376.439941,2009-04-09,1652.540039,2009-04-09,9187.099609,2009-04-22,14878.4502
2009-04-24,8707.990234,2009-04-13,5410.279785,2009-04-13,1653.310059,2009-04-13,9285.599609,2009-04-23,15214.45996
2009-04-27,8726.339844,2009-04-14,5301.5,2009-04-14,1625.719971,2009-04-14,9231.599609,2009-04-24,15258.84961
2009-04-28,8493.769531,2009-04-15,5384.970215,2009-04-15,1626.800049,2009-04-15,9246.099609,2009-04-27,14840.41992
2009-04-30,8828.259766,2009-04-16,5454.27002,2009-04-16,1670.439941,2009-04-16,9343.400391,2009-04-28,14555.11035
2009-05-01,8977.370117,2009-04-17,5480.600098,2009-04-17,1673.069946,2009-04-17,9437.700195,2009-04-29,14956.9502
2009-05-07,9385.700195,2009-04-20,5220.120117,2009-04-20,1608.209961,2009-04-20,9126.200195,2009-04-30,15520.99023
2009-05-08,9432.830078,2009-04-21,5339.589844,2009-04-21,1643.849976,2009-04-21,9247.200195,2009-05-04,16381.04981
2009-05-11,9451.980469,2009-04-22,5290.609863,2009-04-22,1646.119995,2009-04-22,9279.200195,2009-05-05,16430.08008
2009-05-12,9298.610352,2009-04-23,5372.100098,2009-04-23,1652.209961,2009-04-23,9409.5,2009-05-06,16834.57031
2009-05-13,9340.490234,2009-04-24,5468.410156,2009-04-24,1694.290039,2009-04-24,9549.5,2009-05-07,17217.89063
2009-05-14,9093.730469,2009-04-27,5389.830078,2009-04-27,1679.410034,2009-04-27,9394.799805,2009-05-08,17389.86914
2009-05-15,9265.019531,2009-04-28,5369.850098,2009-04-28,1673.810059,2009-04-28,9348,2009-05-11,17087.94922
2009-05-18,9038.69043,2009-04-29,5516.140137,2009-04-29,1711.939941,2009-04-29,9416.299805,2009-05-12,17153.64063
2009-05-19,9290.290039,2009-04-30,5513.359863,2009-04-30,1717.300049,2009-04-30,9324.799805,2009-05-13,17059.61914
2009-05-20,9344.639648,2009-05-01,5568.759766,2009-05-01,1719.199951,2009-05-01,9497,2009-05-14,16541.68945
2009-05-21,9264.150391,2009-05-04,5800.220215,2009-05-04,1763.560059,2009-05-04,9870.400391,2009-05-15,16790.69922
2009-05-22,9225.80957,2009-05-05,5770.759766,2009-05-05,1754.119995,2009-05-05,9880.700195,2009-05-18,17022.91016
2009-05-25,9347,2009-05-06,5890.549805,2009-05-06,1759.099976,2009-05-06,10143.40039,2009-05-19,17544.0293
2009-05-26,9310.80957,2009-05-07,5800.089844,2009-05-07,1716.23999,2009-05-07,9967.099609,2009-05-20,17475.83984
2009-05-27,9438.769531,2009-05-08,6000.390137,2009-05-08,1739,2009-05-08,10238,2009-05-21,17199.49023
2009-05-28,9451.389648,2009-05-11,5849.299805,2009-05-11,1731.23999,2009-05-11,10094.09961,2009-05-22,17062.51953
2009-05-29,9522.5,2009-05-12,5859.140137,2009-05-12,1715.920044,2009-05-12,10077.7002,2009-05-25,17121.82031
2009-06-01,9677.75,2009-05-13,5666.470215,2009-05-13,1664.189941,2009-05-13,9709.5,2009-05-26,16991.56055
2009-06-02,9704.30957,2009-05-14,5733.450195,2009-05-14,1689.209961,2009-05-14,9849.200195,2009-05-27,17885.26953
2009-06-03,9741.669922,2009-05-15,5662.890137,2009-05-15,1680.140015,2009-05-15,9762.900391,2009-05-29,18171
2009-06-04,9668.959961,2009-05-18,5865.870117,2009-05-18,1732.359985,2009-05-19,10101,2009-06-01,18888.58984
2009-06-05,9768.009766,2009-05-19,5872.220215,2009-05-19,1734.540039,2009-05-20,10232.40039,2009-06-02,18389.08008
2009-06-08,9865.629883,2009-05-20,5870.390137,2009-05-20,1727.839966,2009-05-21,9949.599609,2009-06-03,18576.4707
2009-06-09,9786.820313,2009-05-21,5780.540039,2009-05-21,1695.25,2009-05-22,9993.400391,2009-06-04,18502.76953
2009-06-10,9991.490234,2009-05-22,5789.620117,2009-05-22,1692.01001,2009-05-25,10069.5,2009-06-05,18679.5293
2009-06-11,9981.330078,2009-05-26,5936.580078,2009-05-26,1750.430054,2009-05-26,10285.90039,2009-06-08,18253.39063
2009-06-12,10135.82031,2009-05-27,5823.560059,2009-05-27,1731.079956,2009-05-27,10142.2002,2009-06-09,18058.49023
2009-06-15,10039.66992,2009-05-28,5917.060059,2009-05-28,1751.790039,2009-05-28,10392.40039,2009-06-10,18785.66016
2009-06-16,9752.879883,2009-05-29,6004.069824,2009-05-29,1774.329956,2009-05-29,10370.09961,2009-06-11,18791.0293
2009-06-17,9840.849609,2009-06-01,6169.069824,2009-06-01,1828.680054,2009-06-01,10604.09961,2009-06-12,18889.67969
2009-06-18,9703.719727,2009-06-02,6182.870117,2009-06-02,1836.800049,2009-06-02,10588.79981,2009-06-15,18498.96094
2009-06-19,9786.259766,2009-06-03,6033.899902,2009-06-03,1825.920044,2009-06-03,10290.09961,2009-06-16,18165.5
2009-06-22,9826.269531,2009-06-04,6110.759766,2009-06-04,1850.02002,2009-06-04,10477.2002,2009-06-17,18084.59961
2009-06-23,9549.610352,2009-06-05,6082.640137,2009-06-05,1849.420044,2009-06-05,10569.29981,2009-06-18,17776.66016
2009-06-24,9590.320313,2009-06-08,6068.560059,2009-06-08,1842.400024,2009-06-08,10549.09961,2009-06-19,17920.92969
2009-06-25,9796.080078,2009-06-09,6101.569824,2009-06-09,1860.130005,2009-06-09,10547.90039,2009-06-22,18059.55078
2009-06-26,9877.389648,2009-06-10,6098.060059,2009-06-10,1853.079956,2009-06-10,10598,2009-06-23,17538.36914
2009-06-29,9783.469727,2009-06-11,6163.129883,2009-06-11,1862.369995,2009-06-11,10714.09961,2009-06-24,17892.15039
2009-06-30,9958.44043,2009-06-12,6148.609863,2009-06-12,1858.800049,2009-06-12,10645,2009-06-25,18275.0293
2009-07-01,9939.929688,2009-06-15,5967.259766,2009-06-15,1816.380005,2009-06-15,10394.79981,2009-06-26,18600.25977
2009-07-02,9876.150391,2009-06-16,5886.759766,2009-06-16,1796.180054,2009-06-16,10307.40039,2009-06-29,18528.50977
2009-07-03,9816.070313,2009-06-17,5864.549805,2009-06-17,1808.060059,2009-06-17,10066.09961,2009-06-30,18378.73047
2009-07-06,9680.870117,2009-06-18,5906.200195,2009-06-18,1807.719971,2009-06-18,10121.5,2009-07-02,18178.05078
2009-07-07,9647.790039,2009-06-19,5934.240234,2009-06-19,1827.469971,2009-06-19,10288,2009-07-03,18203.40039
2009-07-08,9420.75,2009-06-22,5725.069824,2009-06-22,1766.189941,2009-06-22,9834.200195,2009-07-06,17979.41016
2009-07-09,9291.05957,2009-06-23,5759.490234,2009-06-23,1764.920044,2009-06-23,9896.700195,2009-07-07,17862.26953
2009-07-10,9287.280273,2009-06-24,5795.720215,2009-06-24,1792.339966,2009-06-24,10100.90039,2009-07-08,17721.07031
2009-07-13,9050.330078,2009-06-25,5911.029785,2009-06-25,1829.540039,2009-06-25,10355.90039,2009-07-09,17790.58984
2009-07-14,9261.80957,2009-06-26,5906.959961,2009-06-26,1838.219971,2009-06-26,10389.79981,2009-07-10,17708.41992
2009-07-15,9269.25,2009-06-29,5962.5,2009-06-29,1844.060059,2009-06-29,10476.79981,2009-07-13,17254.63086
2009-07-16,9344.160156,2009-06-30,5905.149902,2009-06-30,1835.040039,2009-06-30,10374.90039,2009-07-14,17885.73047
2009-07-17,9395.320313,2009-07-01,5954.009766,2009-07-01,1845.719971,2009-07-02,10245.90039,2009-07-15,18258.66016
2009-07-21,9652.019531,2009-07-02,5775.240234,2009-07-02,1796.52002,2009-07-03,10283.09961,2009-07-16,18361.86914
2009-07-22,9723.160156,2009-07-06,5770,2009-07-06,1787.400024,2009-07-06,10027.40039,2009-07-17,18805.66016
2009-07-23,9792.94043,2009-07-07,5654.640137,2009-07-07,1746.170044,2009-07-07,9844.400391,2009-07-20,19502.36914
2009-07-24,9944.549805,2009-07-08,5624.569824,2009-07-08,1747.170044,2009-07-08,9653.5,2009-07-21,19501.73047
2009-07-27,10088.66016,2009-07-09,5667.370117,2009-07-09,1752.550049,2009-07-09,9773.900391,2009-07-22,19248.16992
2009-07-28,10087.25977,2009-07-10,5627.52002,2009-07-10,1756.030029,2009-07-10,9747.099609,2009-07-23,19817.69922
2009-07-29,10113.24023,2009-07-13,5761.370117,2009-07-13,1793.209961,2009-07-13,9891.900391,2009-07-24,19982.78906
2009-07-30,10165.20996,2009-07-14,5805.580078,2009-07-14,1799.72998,2009-07-14,9986.200195,2009-07-27,20251.61914
2009-07-31,10356.83008,2009-07-15,5993.160156,2009-07-15,1862.900024,2009-07-15,10215.5,2009-07-28,20624.53906
2009-08-03,10352.46973,2009-07-16,6043.049805,2009-07-16,1885.030029,2009-07-16,10304.40039,2009-07-29,20135.5
2009-08-04,10375.00977,2009-07-17,6038.109863,2009-07-17,1886.609985,2009-07-17,10369.40039,2009-07-30,20234.08008
2009-08-05,10252.53027,2009-07-20,6141.299805,2009-07-20,1909.290039,2009-07-20,10540.7002,2009-07-31,20573.33008
2009-08-06,10388.08984,2009-07-21,6154.390137,2009-07-21,1916.199951,2009-07-21,10515.29981,2009-08-03,20807.25977
2009-08-07,10412.08984,2009-07-22,6151.399902,2009-07-22,1926.380005,2009-07-22,10432.40039,2009-08-04,20796.42969
2009-08-10,10524.25977,2009-07-23,6302.52002,2009-07-23,1973.599976,2009-07-23,10675.7002,2009-08-05,20494.76953
2009-08-11,10585.45996,2009-07-24,6337.459961,2009-07-24,1965.959961,2009-07-24,10687.90039,2009-08-06,20899.24023
2009-08-12,10435,2009-07-27,6364.660156,2009-07-27,1967.890015,2009-07-27,10757.40039,2009-08-07,20375.36914
2009-08-13,10517.19043,2009-07-28,6328.669922,2009-07-28,1975.51001,2009-07-28,10570.5,2009-08-10,20929.51953
2009-08-14,10597.33008,2009-07-29,6280.569824,2009-07-29,1967.76001,2009-07-29,10455.29981,2009-08-11,21074.21094
2009-08-17,10268.61035,2009-07-30,6384.310059,2009-07-30,1984.300049,2009-07-30,10676.7002,2009-08-12,20435.24023
2009-08-18,10284.95996,2009-07-31,6424.279785,2009-07-31,1978.5,2009-07-31,10787.2002,2009-08-13,20861.30078
2009-08-19,10204,2009-08-03,6565.649902,2009-08-03,2008.609985,2009-08-04,11018.09961,2009-08-14,20893.33008
